时间,简称,收盘价(元),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014/9/4,中证环保,"1,400.63",2014/9/4,国证地产,"4,154.19",2014/9/4,国证医药,"6,225.33",2014/9/4,国证有色,"3,845.29",2014/9/4,国证食品,"6,284.33",2014/9/4,中证银行,"3,814.77",2014/9/4,证券公司,587.3838,2014/9/4,国证新能,"1,598.57",,,,2014/9/4,移动互联,"1,864.22",2014/9/4,中证传媒,"1,787.31",2014/9/4,中证国防,"1,309.63",2014/9/4,国企改革,"1,136.76",,,,,,
2014/9/5,中证环保,"1,410.61",2014/9/5,国证地产,"4,175.15",2014/9/5,国证医药,"6,256.78",2014/9/5,国证有色,"3,888.13",2014/9/5,国证食品,"6,345.09",2014/9/5,中证银行,"3,835.94",2014/9/5,证券公司,592.4189,2014/9/5,国证新能,"1,610.84",,,,2014/9/5,移动互联,"1,864.51",2014/9/5,中证传媒,"1,779.00",2014/9/5,中证国防,"1,313.65",2014/9/5,国企改革,"1,144.61",,,,,,
2014/9/9,中证环保,"1,417.98",2014/9/9,国证地产,"4,173.69",2014/9/9,国证医药,"6,289.21",2014/9/9,国证有色,"3,873.17",2014/9/9,国证食品,"6,322.02",2014/9/9,中证银行,"3,802.06",2014/9/9,证券公司,586.2428,2014/9/9,国证新能,"1,623.54",,,,2014/9/9,移动互联,"1,885.57",2014/9/9,中证传媒,"1,786.38",2014/9/9,中证国防,"1,317.68",2014/9/9,国企改革,"1,145.09",,,,,,
2014/9/10,中证环保,"1,422.79",2014/9/10,国证地产,"4,144.74",2014/9/10,国证医药,"6,278.85",2014/9/10,国证有色,"3,867.08",2014/9/10,国证食品,"6,324.29",2014/9/10,中证银行,"3,767.01",2014/9/10,证券公司,581.5232,2014/9/10,国证新能,"1,615.08",,,,2014/9/10,,,2014/9/10,中证传媒,"1,793.32",2014/9/10,中证国防,"1,327.45",2014/9/10,国企改革,"1,145.13",,,,,,
2014/9/11,中证环保,"1,419.00",2014/9/11,国证地产,"4,133.23",2014/9/11,国证医药,"6,259.59",2014/9/11,国证有色,"3,843.52",2014/9/11,国证食品,"6,248.90",2014/9/11,中证银行,"3,762.45",2014/9/11,证券公司,583.7566,2014/9/11,国证新能,"1,611.22",,,,2014/9/11,,,2014/9/11,中证传媒,"1,795.39",2014/9/11,中证国防,"1,337.14",2014/9/11,国企改革,"1,141.32",,,,,,
2014/9/12,中证环保,"1,432.97",2014/9/12,国证地产,"4,168.28",2014/9/12,国证医药,"6,293.30",2014/9/12,国证有色,"3,878.53",2014/9/12,国证食品,"6,255.03",2014/9/12,中证银行,"3,773.77",2014/9/12,证券公司,585.3635,2014/9/12,国证新能,"1,632.54",,,,2014/9/12,移动互联,"1,898.75",2014/9/12,中证传媒,"1,801.65",2014/9/12,中证国防,"1,368.97",2014/9/12,国企改革,"1,152.62",,,,,,
2014/9/15,中证环保,"1,434.84",2014/9/15,国证地产,"4,159.80",2014/9/15,国证医药,"6,332.87",2014/9/15,国证有色,"3,905.81",2014/9/15,国证食品,"6,251.83",2014/9/15,中证银行,"3,760.04",2014/9/15,证券公司,586.538,2014/9/15,国证新能,"1,636.50",,,,2014/9/15,移动互联,"1,919.36",2014/9/15,中证传媒,"1,804.01",2014/9/15,中证国防,"1,384.12",2014/9/15,国企改革,"1,158.84",,,,,,
2014/9/16,中证环保,"1,381.94",2014/9/16,国证地产,"4,076.11",2014/9/16,国证医药,"6,182.19",2014/9/16,国证有色,"3,819.37",2014/9/16,国证食品,"6,076.13",2014/9/16,中证银行,"3,751.48",2014/9/16,证券公司,567.3231,2014/9/16,国证新能,"1,570.40",,,,2014/9/16,移动互联,"1,854.74",2014/9/16,中证传媒,"1,729.12",2014/9/16,中证国防,"1,315.47",2014/9/16,国企改革,"1,123.31",,,,,,
2014/9/17,中证环保,"1,391.39",2014/9/17,国证地产,"4,132.52",2014/9/17,国证医药,"6,237.98",2014/9/17,国证有色,"3,860.80",2014/9/17,国证食品,"6,103.38",2014/9/17,中证银行,"3,751.19",2014/9/17,证券公司,569.4497,2014/9/17,国证新能,"1,573.44",,,,2014/9/17,移动互联,"1,866.69",2014/9/17,中证传媒,"1,737.37",2014/9/17,中证国防,"1,302.39",2014/9/17,国企改革,"1,134.24",,,,,,
2014/9/18,中证环保,"1,399.57",2014/9/18,国证地产,"4,105.04",2014/9/18,国证医药,"6,332.69",2014/9/18,国证有色,"3,854.87",2014/9/18,国证食品,"6,143.97",2014/9/18,中证银行,"3,776.14",2014/9/18,证券公司,573.7095,2014/9/18,国证新能,"1,583.03",,,,2014/9/18,移动互联,"1,871.11",2014/9/18,中证传媒,"1,740.66",2014/9/18,中证国防,"1,297.42",2014/9/18,国企改革,"1,137.97",,,,,,
2014/9/19,中证环保,"1,413.63",2014/9/19,国证地产,"4,134.10",2014/9/19,国证医药,"6,398.65",2014/9/19,国证有色,"3,865.28",2014/9/19,国证食品,"6,178.25",2014/9/19,中证银行,"3,791.64",2014/9/19,证券公司,577.1554,2014/9/19,国证新能,"1,597.36",,,,2014/9/19,移动互联,"1,884.69",2014/9/19,中证传媒,"1,754.03",2014/9/19,中证国防,"1,338.81",2014/9/19,国企改革,"1,149.35",,,,,,
2014/9/22,中证环保,"1,389.29",2014/9/22,国证地产,"4,084.18",2014/9/22,国证医药,"6,344.47",2014/9/22,国证有色,"3,776.98",2014/9/22,国证食品,"6,042.26",2014/9/22,中证银行,"3,703.19",2014/9/22,证券公司,568.2133,2014/9/22,国证新能,"1,566.75",,,,2014/9/22,移动互联,"1,868.88",2014/9/22,中证传媒,"1,734.46",2014/9/22,中证国防,"1,312.18",2014/9/22,国企改革,"1,133.56",,,,,,
2014/9/23,中证环保,"1,408.42",2014/9/23,国证地产,"4,137.53",2014/9/23,国证医药,"6,397.86",2014/9/23,国证有色,"3,805.04",2014/9/23,国证食品,"6,091.38",2014/9/23,中证银行,"3,721.98",2014/9/23,证券公司,577.8502,2014/9/23,国证新能,"1,583.13",,,,2014/9/23,移动互联,"1,892.90",2014/9/23,中证传媒,"1,757.01",2014/9/23,中证国防,"1,356.04",2014/9/23,国企改革,"1,143.56",,,,,,
2014/9/24,中证环保,"1,429.74",2014/9/24,国证地产,"4,179.31",2014/9/24,国证医药,"6,446.59",2014/9/24,国证有色,"3,882.06",2014/9/24,国证食品,"6,181.22",2014/9/24,中证银行,"3,774.79",2014/9/24,证券公司,604.7094,2014/9/24,国证新能,"1,608.83",,,,2014/9/24,移动互联,"1,909.61",2014/9/24,中证传媒,"1,772.75",2014/9/24,中证国防,"1,397.85",2014/9/24,国企改革,"1,158.48",,,,,,
2014/9/25,中证环保,"1,428.76",2014/9/25,国证地产,"4,151.06",2014/9/25,国证医药,"6,417.93",2014/9/25,国证有色,"3,886.27",2014/9/25,国证食品,"6,161.15",2014/9/25,中证银行,"3,756.60",2014/9/25,证券公司,600.1604,2014/9/25,国证新能,"1,618.30",,,,2014/9/25,移动互联,"1,907.84",2014/9/25,中证传媒,"1,771.94",2014/9/25,中证国防,"1,414.45",2014/9/25,国企改革,"1,156.63",,,,,,
2014/9/26,中证环保,"1,431.58",2014/9/26,国证地产,"4,139.71",2014/9/26,国证医药,"6,429.57",2014/9/26,国证有色,"3,876.63",2014/9/26,国证食品,"6,156.12",2014/9/26,中证银行,"3,749.22",2014/9/26,证券公司,601.3553,2014/9/26,国证新能,"1,623.26",,,,2014/9/26,移动互联,"1,912.72",2014/9/26,中证传媒,"1,777.87",2014/9/26,中证国防,"1,395.54",2014/9/26,国企改革,"1,156.38",,,,,,
2014/9/29,中证环保,"1,443.74",2014/9/29,国证地产,"4,145.15",2014/9/29,国证医药,"6,473.68",2014/9/29,国证有色,"3,879.58",2014/9/29,国证食品,"6,177.83",2014/9/29,中证银行,"3,752.65",2014/9/29,证券公司,608.6788,2014/9/29,国证新能,"1,635.94",,,,2014/9/29,移动互联,"1,926.43",2014/9/29,中证传媒,"1,792.18",2014/9/29,中证国防,"1,411.57",2014/9/29,国企改革,"1,168.01",,,,,,
2014/9/30,中证环保,"1,451.63",2014/9/30,国证地产,"4,153.28",2014/9/30,国证医药,"6,518.77",2014/9/30,国证有色,"3,907.48",2014/9/30,国证食品,"6,192.76",2014/9/30,中证银行,"3,753.20",2014/9/30,证券公司,607.7569,2014/9/30,国证新能,"1,641.60",,,,2014/9/30,移动互联,"1,949.69",2014/9/30,中证传媒,"1,803.98",2014/9/30,中证国防,"1,403.35",2014/9/30,国企改革,"1,174.38",,,,,,
2014/10/8,中证环保,"1,471.41",2014/10/8,国证地产,"4,241.82",2014/10/8,国证医药,"6,748.22",2014/10/8,国证有色,"3,917.17",2014/10/8,国证食品,"6,241.06",2014/10/8,中证银行,"3,786.86",2014/10/8,证券公司,610.595,2014/10/8,国证新能,"1,653.57",,,,2014/10/8,移动互联,"1,955.11",2014/10/8,中证传媒,"1,807.62",2014/10/8,中证国防,"1,433.79",2014/10/8,国企改革,"1,185.55",,,,,,
2014/10/9,中证环保,"1,480.92",2014/10/9,国证地产,"4,251.89",2014/10/9,国证医药,"6,718.52",2014/10/9,国证有色,"3,961.42",2014/10/9,国证食品,"6,251.44",2014/10/9,中证银行,"3,783.12",2014/10/9,证券公司,606.8176,2014/10/9,国证新能,"1,670.21",,,,2014/10/9,移动互联,"1,959.60",2014/10/9,中证传媒,"1,822.98",2014/10/9,中证国防,"1,422.32",2014/10/9,国企改革,"1,184.81",,,,,,
2014/10/10,中证环保,"1,471.60",2014/10/10,国证地产,"4,296.94",2014/10/10,国证医药,"6,725.38",2014/10/10,国证有色,"3,906.96",2014/10/10,国证食品,"6,182.45",2014/10/10,中证银行,"3,765.08",2014/10/10,证券公司,605.576,2014/10/10,国证新能,"1,656.63",,,,2014/10/10,移动互联,"1,954.25",2014/10/10,中证传媒,"1,812.53",2014/10/10,中证国防,"1,435.54",2014/10/10,国企改革,"1,175.81",,,,,,
2014/10/13,中证环保,"1,469.13",2014/10/13,国证地产,"4,336.46",2014/10/13,国证医药,"6,773.57",2014/10/13,国证有色,"3,933.48",2014/10/13,国证食品,"6,070.66",2014/10/13,中证银行,"3,731.56",2014/10/13,证券公司,600.7604,2014/10/13,国证新能,"1,650.48",,,,2014/10/13,移动互联,"1,942.10",2014/10/13,中证传媒,"1,806.25",2014/10/13,中证国防,"1,453.56",2014/10/13,国企改革,"1,172.82",,,,,,
2014/10/14,中证环保,"1,460.71",2014/10/14,国证地产,"4,297.44",2014/10/14,国证医药,"6,738.88",2014/10/14,国证有色,"3,915.25",2014/10/14,国证食品,"6,041.76",2014/10/14,中证银行,"3,722.47",2014/10/14,证券公司,599.6805,2014/10/14,国证新能,"1,640.34",,,,2014/10/14,移动互联,"1,936.44",2014/10/14,中证传媒,"1,799.99",2014/10/14,中证国防,"1,447.64",2014/10/14,国企改革,"1,166.75",,,,,,
2014/10/15,中证环保,"1,462.37",2014/10/15,国证地产,"4,266.10",2014/10/15,国证医药,"6,878.30",2014/10/15,国证有色,"3,903.11",2014/10/15,国证食品,"6,066.39",2014/10/15,中证银行,"3,740.77",2014/10/15,证券公司,621.8495,2014/10/15,国证新能,"1,636.98",,,,2014/10/15,移动互联,"1,950.94",2014/10/15,中证传媒,"1,815.28",2014/10/15,中证国防,"1,427.97",2014/10/15,国企改革,"1,172.34",,,,,,
2014/10/16,中证环保,"1,448.23",2014/10/16,国证地产,"4,189.11",2014/10/16,国证医药,"6,807.43",2014/10/16,国证有色,"3,845.29",2014/10/16,国证食品,"6,014.01",2014/10/16,中证银行,"3,754.85",2014/10/16,证券公司,612.4861,2014/10/16,国证新能,"1,607.38",,,,2014/10/16,移动互联,"1,925.55",2014/10/16,中证传媒,"1,795.24",2014/10/16,中证国防,"1,393.82",2014/10/16,国企改革,"1,161.17",,,,,,
2014/10/17,中证环保,"1,429.08",2014/10/17,国证地产,"4,194.97",2014/10/17,国证医药,"6,743.77",2014/10/17,国证有色,"3,809.01",2014/10/17,国证食品,"6,054.67",2014/10/17,中证银行,"3,738.39",2014/10/17,证券公司,622.1281,2014/10/17,国证新能,"1,596.76",,,,2014/10/17,移动互联,"1,910.49",2014/10/17,中证传媒,"1,777.92",2014/10/17,中证国防,"1,403.18",2014/10/17,国企改革,"1,159.30",,,,,,
2014/10/20,中证环保,"1,444.52",2014/10/20,国证地产,"4,209.23",2014/10/20,国证医药,"6,837.85",2014/10/20,国证有色,"3,850.15",2014/10/20,国证食品,"6,047.49",2014/10/20,中证银行,"3,753.29",2014/10/20,证券公司,624.2695,2014/10/20,国证新能,"1,614.16",,,,2014/10/20,移动互联,"1,940.14",2014/10/20,中证传媒,"1,797.03",2014/10/20,中证国防,"1,414.11",2014/10/20,国企改革,"1,170.79",,,,,,
2014/10/21,中证环保,"1,433.84",2014/10/21,国证地产,"4,167.42",2014/10/21,国证医药,"6,727.59",2014/10/21,国证有色,"3,807.65",2014/10/21,国证食品,"6,019.18",2014/10/21,中证银行,"3,724.98",2014/10/21,证券公司,621.1393,2014/10/21,国证新能,"1,593.05",,,,2014/10/21,移动互联,"1,927.42",2014/10/21,中证传媒,"1,784.49",2014/10/21,中证国防,"1,387.90",2014/10/21,国企改革,"1,159.94",,,,,,
2014/10/22,中证环保,"1,417.96",2014/10/22,国证地产,"4,121.89",2014/10/22,国证医药,"6,600.66",2014/10/22,国证有色,"3,752.62",2014/10/22,国证食品,"5,970.01",2014/10/22,中证银行,"3,727.88",2014/10/22,证券公司,612.0777,2014/10/22,国证新能,"1,569.19",,,,2014/10/22,移动互联,"1,914.55",2014/10/22,中证传媒,"1,761.76",2014/10/22,中证国防,"1,398.88",2014/10/22,国企改革,"1,149.82",,,,,,
2014/10/23,中证环保,"1,398.08",2014/10/23,国证地产,"4,049.93",2014/10/23,国证医药,"6,493.77",2014/10/23,国证有色,"3,679.48",2014/10/23,国证食品,"5,879.81",2014/10/23,中证银行,"3,728.49",2014/10/23,证券公司,606.8511,2014/10/23,国证新能,"1,548.96",,,,2014/10/23,移动互联,"1,889.39",2014/10/23,中证传媒,"1,729.84",2014/10/23,中证国防,"1,390.92",2014/10/23,国企改革,"1,135.10",,,,,,
2014/10/24,中证环保,"1,400.95",2014/10/24,国证地产,"4,055.84",2014/10/24,国证医药,"6,505.06",2014/10/24,国证有色,"3,686.00",2014/10/24,国证食品,"5,854.69",2014/10/24,中证银行,"3,720.59",2014/10/24,证券公司,603.1234,2014/10/24,国证新能,"1,553.44",,,,2014/10/24,移动互联,"1,892.52",2014/10/24,中证传媒,"1,736.12",2014/10/24,中证国防,"1,370.32",2014/10/24,国企改革,"1,132.43",,,,,,
2014/10/27,中证环保,"1,414.69",2014/10/27,国证地产,"4,022.37",2014/10/27,国证医药,"6,576.10",2014/10/27,国证有色,"3,689.72",2014/10/27,国证食品,"5,848.34",2014/10/27,中证银行,"3,656.80",2014/10/27,证券公司,582.0781,2014/10/27,国证新能,"1,564.90",,,,2014/10/27,移动互联,"1,901.79",2014/10/27,中证传媒,"1,742.39",2014/10/27,中证国防,"1,384.77",2014/10/27,国企改革,"1,134.68",,,,,,
2014/10/28,中证环保,"1,447.05",2014/10/28,国证地产,"4,127.80",2014/10/28,国证医药,"6,684.29",2014/10/28,国证有色,"3,772.84",2014/10/28,国证食品,"5,900.06",2014/10/28,中证银行,"3,700.26",2014/10/28,证券公司,605.014,2014/10/28,国证新能,"1,607.31",,,,2014/10/28,移动互联,"1,935.87",2014/10/28,中证传媒,"1,773.67",2014/10/28,中证国防,"1,441.19",2014/10/28,国企改革,"1,160.30",,,,,,
2014/10/29,中证环保,"1,458.97",2014/10/29,国证地产,"4,225.43",2014/10/29,国证医药,"6,701.83",2014/10/29,国证有色,"3,816.97",2014/10/29,国证食品,"5,938.67",2014/10/29,中证银行,"3,744.61",2014/10/29,证券公司,622.479,2014/10/29,国证新能,"1,631.40",,,,2014/10/29,移动互联,"1,954.34",2014/10/29,中证传媒,"1,785.31",2014/10/29,中证国防,"1,454.85",2014/10/29,国企改革,"1,175.55",,,,,,
2014/10/30,中证环保,"1,453.75",2014/10/30,国证地产,"4,210.07",2014/10/30,国证医药,"6,698.28",2014/10/30,国证有色,"3,834.07",2014/10/30,国证食品,"5,931.08",2014/10/30,中证银行,"3,794.20",2014/10/30,证券公司,626.1108,2014/10/30,国证新能,"1,622.03",,,,2014/10/30,移动互联,"1,954.63",2014/10/30,中证传媒,"1,776.16",2014/10/30,中证国防,"1,432.66",2014/10/30,国企改革,"1,176.02",,,,,,
2014/10/31,中证环保,"1,449.08",2014/10/31,国证地产,"4,270.63",2014/10/31,国证医药,"6,671.24",2014/10/31,国证有色,"3,870.09",2014/10/31,国证食品,"5,955.19",2014/10/31,中证银行,"3,936.79",2014/10/31,证券公司,644.3418,2014/10/31,国证新能,"1,615.42",,,,2014/10/31,移动互联,"1,948.96",2014/10/31,中证传媒,"1,767.87",2014/10/31,中证国防,"1,423.14",2014/10/31,国企改革,"1,179.78",,,,,,
2014/11/3,中证环保,"1,457.66",2014/11/3,国证地产,"4,283.99",2014/11/3,国证医药,"6,662.36",2014/11/3,国证有色,"3,885.34",2014/11/3,国证食品,"5,979.41",2014/11/3,中证银行,"3,904.89",2014/11/3,证券公司,644.603,2014/11/3,国证新能,"1,625.32",,,,2014/11/3,移动互联,"1,969.61",2014/11/3,中证传媒,"1,783.51",2014/11/3,中证国防,"1,432.67",2014/11/3,国企改革,"1,183.71",,,,,,
2014/11/4,中证环保,"1,451.24",2014/11/4,国证地产,"4,283.46",2014/11/4,国证医药,"6,570.41",2014/11/4,国证有色,"3,922.34",2014/11/4,国证食品,"5,893.06",2014/11/4,中证银行,"3,874.08",2014/11/4,证券公司,645.6275,2014/11/4,国证新能,"1,625.39",,,,2014/11/4,移动互联,"1,957.98",2014/11/4,中证传媒,"1,766.80",2014/11/4,中证国防,"1,422.55",2014/11/4,国企改革,"1,177.86",,,,,,
2014/11/5,中证环保,"1,456.88",2014/11/5,国证地产,"4,266.32",2014/11/5,国证医药,"6,565.79",2014/11/5,国证有色,"3,856.67",2014/11/5,国证食品,"5,823.27",2014/11/5,中证银行,"3,841.96",2014/11/5,证券公司,660.6282,2014/11/5,国证新能,"1,624.60",,,,2014/11/5,移动互联,"1,953.27",2014/11/5,中证传媒,"1,757.54",2014/11/5,中证国防,"1,425.78",2014/11/5,国企改革,"1,176.59",,,,,,
2014/11/6,中证环保,"1,473.74",2014/11/6,国证地产,"4,287.22",2014/11/6,国证医药,"6,595.72",2014/11/6,国证有色,"3,872.16",2014/11/6,国证食品,"5,859.91",2014/11/6,中证银行,"3,844.45",2014/11/6,证券公司,661.1025,2014/11/6,国证新能,"1,644.12",,,,2014/11/6,移动互联,"1,966.60",,,,,,,2014/11/6,国企改革,"1,181.51",,,,,,
2014/11/7,中证环保,"1,457.22",2014/11/7,国证地产,"4,282.89",2014/11/7,国证医药,"6,525.46",2014/11/7,国证有色,"3,822.60",2014/11/7,国证食品,"5,801.80",2014/11/7,中证银行,"3,867.63",2014/11/7,证券公司,682.8605,2014/11/7,国证新能,"1,627.29",,,,2014/11/7,移动互联,"1,957.22",,,,,,,2014/11/7,国企改革,"1,176.02",,,,,,
2014/11/10,中证环保,"1,466.38",2014/11/10,国证地产,"4,347.53",2014/11/10,国证医药,"6,561.83",2014/11/10,国证有色,"3,890.78",2014/11/10,国证食品,"5,992.39",2014/11/10,中证银行,"3,977.55",2014/11/10,证券公司,711.7744,2014/11/10,国证新能,"1,650.14",,,,2014/11/10,移动互联,"1,966.22",2014/11/10,中证传媒,"1,783.95",2014/11/10,中证国防,"1,416.53",2014/11/10,国企改革,"1,193.05",,,,,,
2014/11/11,中证环保,"1,419.92",2014/11/11,国证地产,"4,316.04",2014/11/11,国证医药,"6,415.43",2014/11/11,国证有色,"3,816.69",2014/11/11,国证食品,"5,939.37",2014/11/11,中证银行,"4,096.69",2014/11/11,证券公司,716.61,2014/11/11,国证新能,"1,599.00",,,,2014/11/11,移动互联,"1,905.84",2014/11/11,中证传媒,"1,728.91",2014/11/11,中证国防,"1,358.80",2014/11/11,国企改革,"1,168.30",,,,,,
2014/11/12,中证环保,"1,438.60",2014/11/12,国证地产,"4,407.89",2014/11/12,国证医药,"6,467.65",2014/11/12,国证有色,"3,882.65",2014/11/12,国证食品,"5,998.65",2014/11/12,中证银行,"4,086.93",2014/11/12,证券公司,749.7037,2014/11/12,国证新能,"1,617.42",,,,2014/11/12,移动互联,"1,929.14",2014/11/12,中证传媒,"1,746.14",2014/11/12,中证国防,"1,380.48",2014/11/12,国企改革,"1,187.96",,,,,,
2014/11/13,中证环保,"1,416.24",2014/11/13,国证地产,"4,373.36",2014/11/13,国证医药,"6,375.49",2014/11/13,国证有色,"3,942.55",2014/11/13,国证食品,"5,973.16",2014/11/13,中证银行,"4,066.68",2014/11/13,证券公司,737.4846,2014/11/13,国证新能,"1,585.03",,,,2014/11/13,移动互联,"1,900.30",2014/11/13,中证传媒,"1,710.96",2014/11/13,中证国防,"1,319.78",2014/11/13,国企改革,"1,176.37",,,,,,
2014/11/14,中证环保,"1,411.77",2014/11/14,国证地产,"4,391.02",2014/11/14,国证医药,"6,426.56",2014/11/14,国证有色,"3,885.24",2014/11/14,国证食品,"6,084.13",2014/11/14,中证银行,"4,044.62",2014/11/14,证券公司,730.894,2014/11/14,国证新能,"1,585.98",,,,2014/11/14,移动互联,"1,897.95",2014/11/14,中证传媒,"1,709.65",2014/11/14,中证国防,"1,327.68",2014/11/14,国企改革,"1,175.30",,,,,,
2014/11/17,中证环保,"1,423.80",2014/11/17,国证地产,"4,376.16",2014/11/17,国证医药,"6,493.33",2014/11/17,国证有色,"3,884.84",2014/11/17,国证食品,"6,097.07",2014/11/17,中证银行,"3,978.37",2014/11/17,证券公司,722.0115,2014/11/17,国证新能,"1,607.17",,,,2014/11/17,移动互联,"1,922.12",2014/11/17,中证传媒,"1,740.74",2014/11/17,中证国防,"1,349.18",2014/11/17,国企改革,"1,183.36",,,,,,
2014/11/18,中证环保,"1,424.36",2014/11/18,国证地产,"4,355.97",2014/11/18,国证医药,"6,465.64",2014/11/18,国证有色,"3,872.10",2014/11/18,国证食品,"5,993.64",2014/11/18,中证银行,"3,901.81",2014/11/18,证券公司,714.3882,2014/11/18,国证新能,"1,614.19",,,,2014/11/18,移动互联,"1,930.73",2014/11/18,中证传媒,"1,755.76",2014/11/18,中证国防,"1,346.13",2014/11/18,国企改革,"1,178.76",,,,,,
2014/11/19,中证环保,"1,428.96",2014/11/19,国证地产,"4,354.13",2014/11/19,国证医药,"6,510.14",2014/11/19,国证有色,"3,855.26",2014/11/19,国证食品,"5,967.12",2014/11/19,中证银行,"3,895.86",2014/11/19,证券公司,710.9116,2014/11/19,国证新能,"1,613.14",,,,2014/11/19,移动互联,"1,955.04",2014/11/19,中证传媒,"1,793.90",2014/11/19,中证国防,"1,347.26",2014/11/19,国企改革,"1,181.23",,,,,,
2014/11/20,中证环保,"1,423.26",2014/11/20,国证地产,"4,339.26",2014/11/20,国证医药,"6,462.32",2014/11/20,国证有色,"3,851.09",2014/11/20,国证食品,"5,948.49",2014/11/20,中证银行,"3,898.84",2014/11/20,证券公司,722.5762,2014/11/20,国证新能,"1,612.78",,,,2014/11/20,移动互联,"1,943.53",2014/11/20,中证传媒,"1,788.81",2014/11/20,中证国防,"1,330.35",2014/11/20,国企改革,"1,179.97",,,,,,
2014/11/21,中证环保,"1,440.84",2014/11/21,国证地产,"4,415.49",2014/11/21,国证医药,"6,490.23",2014/11/21,国证有色,"3,896.58",2014/11/21,国证食品,"6,015.58",2014/11/21,中证银行,"3,965.91",2014/11/21,证券公司,766.3922,2014/11/21,国证新能,"1,623.41",,,,2014/11/21,移动互联,"1,961.12",2014/11/21,中证传媒,"1,819.47",2014/11/21,中证国防,"1,339.49",2014/11/21,国企改革,"1,197.53",,,,,,
