"代码","简称","时间","收盘价(元)","最高价(元)","最低价(元)","前收盘价(元)","成交量","成交金额(元)"
"399974.SZ","国企改革","2015-09-29","1,475.1900","1,497.8770","1,465.3620","1,512.0070","2,338,170,320.0000","26,073,555,456.0000"
"399974.SZ","国企改革","2015-09-30","1,479.8370","1,492.3050","1,471.5230","1,475.1900","2,080,963,664.0000","24,004,713,472.0000"
"399974.SZ","国企改革","2015-10-08","1,536.2320","1,549.1560","1,524.5990","1,479.8370","3,421,012,528.0000","41,667,369,216.0000"
"399974.SZ","国企改革","2015-10-09","1,556.1340","1,563.9570","1,531.4770","1,536.2320","3,296,832,960.0000","39,809,406,720.0000"
"399974.SZ","国企改革","2015-10-12","1,617.3470","1,639.8730","1,563.7160","1,556.1340","5,824,763,392.0000","73,124,917,248.0000"
"399974.SZ","国企改革","2015-10-13","1,628.7460","1,633.4180","1,598.9970","1,617.3470","4,509,324,288.0000","55,944,685,056.0000"
"399974.SZ","国企改革","2015-10-14","1,600.2440","1,634.4230","1,599.4590","1,628.7460","4,001,299,232.0000","49,952,111,104.0000"
"399974.SZ","国企改革","2015-10-15","1,651.8280","1,651.8280","1,593.9700","1,600.2440","4,844,037,888.0000","59,529,336,832.0000"
"399974.SZ","国企改革","2015-10-16","1,692.4620","1,694.6450","1,649.1280","1,651.8280","6,130,269,184.0000","78,057,881,600.0000"
"399974.SZ","国企改革","2015-10-19","1,693.5760","1,715.0280","1,669.7150","1,692.4620","5,832,985,344.0000","76,957,884,416.0000"
"399974.SZ","国企改革","2015-10-20","1,717.3470","1,717.3470","1,675.4140","1,693.5760","4,868,696,832.0000","63,374,727,680.0000"
"399974.SZ","国企改革","2015-10-21","1,621.9710","1,728.4520","1,604.9770","1,717.3470","6,736,587,776.0000","84,966,424,576.0000"
"399974.SZ","国企改革","2015-10-22","1,665.9680","1,669.3180","1,603.2380","1,621.9710","4,678,405,120.0000","60,791,627,264.0000"
"399974.SZ","国企改革","2015-10-23","1,691.9710","1,701.1600","1,655.8790","1,665.9680","4,898,721,024.0000","67,904,654,848.0000"
"399974.SZ","国企改革","2015-10-26","1,698.1900","1,714.0880","1,679.3090","1,691.9710","4,938,686,976.0000","70,056,337,408.0000"
"399974.SZ","国企改革","2015-10-27","1,703.9950","1,710.6280","1,637.3630","1,698.1900","5,135,586,560.0000","70,306,639,872.0000"
"399974.SZ","国企改革","2015-10-28","1,660.6720","1,707.7500","1,654.2860","1,703.9950","4,512,875,776.0000","60,915,816,960.0000"
"399974.SZ","国企改革","2015-10-29","1,673.1150","1,690.4830","1,655.8820","1,660.6720","3,482,883,584.0000","48,785,360,896.0000"
"399974.SZ","国企改革","2015-10-30","1,668.4030","1,688.4710","1,643.9530","1,673.1150","3,372,020,352.0000","49,143,389,440.0000"
"399974.SZ","国企改革","2015-11-02","1,627.5540","1,673.9480","1,625.2770","1,668.4030","3,208,945,488.0000","46,312,121,856.0000"
"399974.SZ","国企改革","2015-11-03","1,616.4080","1,638.8770","1,606.0180","1,627.5540","2,531,256,800.0000","37,797,007,616.0000"
"399974.SZ","国企改革","2015-11-04","1,693.3250","1,693.3920","1,623.1240","1,616.4080","4,146,883,488.0000","59,259,877,632.0000"
"399974.SZ","国企改革","2015-11-05","1,719.3240","1,752.6920","1,695.0410","1,693.3250","7,757,211,648.0000","101,572,722,688.0000"
"399974.SZ","国企改革","2015-11-06","1,751.4200","1,754.3520","1,715.6910","1,719.3240","5,732,940,032.0000","77,967,126,528.0000"
"399974.SZ","国企改革","2015-11-09","1,768.6690","1,785.2110","1,736.6910","1,751.4200","7,005,343,488.0000","93,178,413,056.0000"
"399974.SZ","国企改革","2015-11-10","1,761.2130","1,780.5720","1,752.2420","1,768.6690","5,723,026,432.0000","81,889,390,592.0000"
"399974.SZ","国企改革","2015-11-11","1,770.5770","1,770.7950","1,747.9560","1,761.2130","4,684,236,544.0000","65,696,433,408.0000"
"399974.SZ","国企改革","2015-11-12","1,753.8380","1,773.9050","1,738.0780","1,770.5770","4,632,128,768.0000","65,864,442,624.0000"
"399974.SZ","国企改革","2015-11-13","1,725.6950","1,753.8960","1,718.4260","1,753.8380","4,224,789,408.0000","61,661,010,432.0000"
"399974.SZ","国企改革","2015-11-16","1,741.3500","1,741.7040","1,695.0400","1,725.6950","3,065,338,080.0000","46,608,224,256.0000"
"399974.SZ","国企改革","2015-11-17","1,733.8020","1,773.1570","1,731.6700","1,741.3500","4,531,617,792.0000","67,587,090,688.0000"
"399974.SZ","国企改革","2015-11-18","1,705.6310","1,740.6910","1,701.1280","1,733.8020","3,294,112,656.0000","46,251,248,384.0000"
"399974.SZ","国企改革","2015-11-19","1,736.7390","1,736.7390","1,705.3870","1,705.6310","3,039,736,096.0000","39,919,725,824.0000"
"399974.SZ","国企改革","2015-11-20","1,746.6730","1,755.7290","1,733.8660","1,736.7390","4,159,816,192.0000","55,742,650,624.0000"
"399974.SZ","国企改革","2015-11-23","1,730.9820","1,757.3290","1,725.8350","1,746.6730","3,613,320,720.0000","50,825,321,984.0000"
"399974.SZ","国企改革","2015-11-24","1,729.7220","1,731.3820","1,703.7230","1,730.9820","2,828,978,112.0000","39,240,668,928.0000"
"399974.SZ","国企改革","2015-11-25","1,748.7530","1,748.8830","1,729.8700","1,729.7220","3,133,849,456.0000","46,890,940,928.0000"
"399974.SZ","国企改革","2015-11-26","1,739.0150","1,758.1990","1,737.0860","1,748.7530","3,546,524,784.0000","53,640,078,848.0000"
"399974.SZ","国企改革","2015-11-27","1,623.9330","1,736.2630","1,611.0770","1,739.0150","4,194,882,704.0000","57,554,743,296.0000"
"399974.SZ","国企改革","2015-11-30","1,617.7200","1,639.7720","1,555.1240","1,623.9330","3,356,950,480.0000","45,586,167,040.0000"
"399974.SZ","国企改革","2015-12-01","1,627.6500","1,640.0110","1,607.5750","1,617.7200","2,538,425,296.0000","36,254,971,392.0000"
"399974.SZ","国企改革","2015-12-02","1,655.7460","1,656.2480","1,611.4250","1,627.6500","3,148,768,496.0000","40,373,230,848.0000"
"399974.SZ","国企改革","2015-12-03","1,672.9800","1,673.2930","1,648.8650","1,655.7460","2,814,686,896.0000","36,758,993,920.0000"
"399974.SZ","国企改革","2015-12-04","1,645.2450","1,668.9080","1,638.9550","1,672.9800","2,508,696,848.0000","34,760,112,384.0000"
"399974.SZ","国企改革","2015-12-07","1,660.2870","1,663.4720","1,641.3270","1,645.2450","2,093,532,384.0000","32,262,857,984.0000"
"399974.SZ","国企改革","2015-12-08","1,620.6200","1,652.9550","1,619.3690","1,660.2870","2,340,468,240.0000","34,295,520,768.0000"
"399974.SZ","国企改革","2015-12-09","1,623.1850","1,631.9830","1,612.9950","1,620.6200","2,191,017,600.0000","34,564,561,664.0000"
"399974.SZ","国企改革","2015-12-10","1,616.1650","1,637.1670","1,611.6310","1,623.1850","2,353,857,728.0000","36,141,147,392.0000"
"399974.SZ","国企改革","2015-12-11","1,614.7890","1,625.1870","1,602.7800","1,616.1650","2,120,362,512.0000","31,747,907,328.0000"
"399974.SZ","国企改革","2015-12-14","1,664.0130","1,664.0760","1,600.5880","1,614.7890","2,881,382,448.0000","40,979,043,840.0000"
"399974.SZ","国企改革","2015-12-15","1,657.5300","1,668.2180","1,652.1910","1,664.0130","2,479,663,280.0000","37,308,943,360.0000"
"399974.SZ","国企改革","2015-12-16","1,654.2090","1,666.2660","1,648.6340","1,657.5300","2,052,294,768.0000","31,202,035,712.0000"
"399974.SZ","国企改革","2015-12-17","1,685.9170","1,688.5690","1,664.4040","1,654.2090","3,073,603,488.0000","47,275,694,592.0000"
"399974.SZ","国企改革","2015-12-18","1,683.3390","1,693.9150","1,676.3990","1,685.9170","2,859,456,944.0000","43,243,730,944.0000"
"399974.SZ","国企改革","2015-12-21","1,714.8300","1,718.6400","1,677.5320","1,683.3390","3,332,465,504.0000","49,786,525,440.0000"
"399974.SZ","国企改革","2015-12-22","1,723.4640","1,723.8750","1,704.2480","1,714.8300","2,764,870,800.0000","44,183,236,352.0000"
"399974.SZ","国企改革","2015-12-23","1,709.8800","1,731.4870","1,708.1000","1,723.4640","3,168,665,488.0000","51,708,709,632.0000"
"399974.SZ","国企改革","2015-12-24","1,693.1280","1,710.5310","1,672.8510","1,709.8800","2,307,111,392.0000","36,173,920,256.0000"
"399974.SZ","国企改革","2015-12-25","1,698.4120","1,702.9240","1,684.6250","1,693.1280","2,240,856,560.0000","34,066,873,600.0000"
"399974.SZ","国企改革","2015-12-28","1,655.6800","1,706.7120","1,655.6690","1,698.4120","3,037,777,536.0000","45,832,974,336.0000"
"399974.SZ","国企改革","2015-12-29","1,670.6510","1,670.6520","1,643.8310","1,655.6800","2,013,162,640.0000","31,004,983,040.0000"
"399974.SZ","国企改革","2015-12-30","1,679.9470","1,681.0710","1,663.7890","1,670.6510","2,257,708,336.0000","35,803,444,992.0000"
"399974.SZ","国企改革","2015-12-31","1,667.5480","1,686.8660","1,666.9910","1,679.9470","2,089,755,040.0000","36,267,777,280.0000"
"399974.SZ","国企改革","2016-01-04","1,531.9360","1,674.1220","1,531.9360","1,667.5480","2,389,743,600.0000","34,795,623,168.0000"
"399974.SZ","国企改革","2016-01-05","1,531.6570","1,555.5370","1,474.6050","1,531.9360","3,570,815,552.0000","48,200,471,552.0000"
"399974.SZ","国企改革","2016-01-06","1,566.0470","1,568.2890","1,531.3200","1,531.6570","3,110,618,336.0000","42,457,717,504.0000"
"399974.SZ","国企改革","2016-01-07","1,430.8770","1,537.7700","1,427.9830","1,566.0470","814,310,912.0000","10,610,181,632.0000"
"399974.SZ","国企改革","2016-01-08","1,454.2620","1,484.2210","1,389.0130","1,430.8770","3,409,247,904.0000","43,791,538,432.0000"
"399974.SZ","国企改革","2016-01-11","1,355.8110","1,447.6420","1,355.8120","1,454.2620","3,199,588,608.0000","38,840,610,048.0000"
"399974.SZ","国企改革","2016-01-12","1,362.9100","1,376.5430","1,334.1220","1,355.8110","2,502,140,784.0000","29,866,670,848.0000"
"399974.SZ","国企改革","2016-01-13","1,315.3880","1,382.8530","1,315.0910","1,362.9100","2,230,477,952.0000","27,590,448,896.0000"
"399974.SZ","国企改革","2016-01-14","1,351.4820","1,354.6140","1,271.2690","1,315.3880","2,582,793,920.0000","29,230,814,208.0000"
"399974.SZ","国企改革","2016-01-15","1,295.7240","1,351.6550","1,286.3690","1,351.4820","2,393,220,768.0000","27,485,139,968.0000"
"399974.SZ","国企改革","2016-01-18","1,312.2250","1,329.6160","1,270.0150","1,295.7240","2,053,777,408.0000","23,450,499,328.0000"
"399974.SZ","国企改革","2016-01-19","1,366.8640","1,369.6950","1,307.2480","1,312.2250","2,791,616,784.0000","31,781,760,768.0000"
"399974.SZ","国企改革","2016-01-20","1,347.1980","1,374.2600","1,339.2180","1,366.8640","2,844,392,816.0000","32,683,409,152.0000"
"399974.SZ","国企改革","2016-01-21","1,293.9580","1,357.8530","1,293.8660","1,347.1980","2,519,685,568.0000","28,950,108,928.0000"
"399974.SZ","国企改革","2016-01-22","1,313.1740","1,322.9830","1,278.2250","1,293.9580","2,018,003,200.0000","22,537,602,304.0000"
"399974.SZ","国企改革","2016-01-25","1,325.6110","1,336.4380","1,313.1200","1,313.1740","1,811,965,760.0000","20,686,876,672.0000"
"399974.SZ","国企改革","2016-01-26","1,229.8900","1,321.6180","1,226.3620","1,325.6110","3,055,693,328.0000","31,453,310,464.0000"
"399974.SZ","国企改革","2016-01-27","1,217.6540","1,239.9710","1,161.0530","1,229.8900","2,937,350,496.0000","29,197,272,064.0000"
"399974.SZ","国企改革","2016-01-28","1,162.7180","1,219.8980","1,160.9370","1,217.6540","2,163,133,360.0000","21,890,167,552.0000"
"399974.SZ","国企改革","2016-01-29","1,207.7400","1,217.3930","1,160.5900","1,162.7180","2,320,781,824.0000","22,736,849,408.0000"
"399974.SZ","国企改革","2016-02-01","1,185.4360","1,210.8420","1,167.9420","1,207.7400","1,958,625,200.0000","19,249,158,912.0000"
"399974.SZ","国企改革","2016-02-02","1,221.7780","1,225.6680","1,188.0050","1,185.4360","2,035,278,928.0000","21,020,167,936.0000"
"399974.SZ","国企改革","2016-02-03","1,223.2700","1,226.7780","1,197.4950","1,221.7780","1,814,105,952.0000","18,737,081,344.0000"
"399974.SZ","国企改革","2016-02-04","1,243.4420","1,250.0650","1,230.5550","1,223.2710","2,172,282,224.0000","22,687,346,176.0000"
"399974.SZ","国企改革","2016-02-05","1,231.0460","1,248.0660","1,230.9830","1,243.4420","1,770,105,984.0000","19,676,302,592.0000"
"399974.SZ","国企改革","2016-02-15","1,227.2430","1,233.6970","1,192.4650","1,231.0460","1,511,877,808.0000","17,026,654,208.0000"
"399974.SZ","国企改革","2016-02-16","1,273.6130","1,276.6430","1,234.8200","1,227.2430","2,620,634,416.0000","28,542,701,312.0000"
"399974.SZ","国企改革","2016-02-17","1,292.4810","1,294.4230","1,268.3970","1,273.6130","3,037,248,896.0000","33,180,248,320.0000"
"399974.SZ","国企改革","2016-02-18","1,283.9370","1,301.0470","1,282.3890","1,292.4820","2,785,275,664.0000","29,543,559,424.0000"
"399974.SZ","国企改革","2016-02-19","1,286.6360","1,292.6940","1,276.1300","1,283.9380","2,037,996,912.0000","22,710,856,704.0000"
"399974.SZ","国企改革","2016-02-22","1,314.7530","1,317.4160","1,295.9850","1,286.6360","2,725,856,656.0000","29,731,623,168.0000"
"399974.SZ","国企改革","2016-02-23","1,303.9340","1,317.6110","1,288.9880","1,314.7540","2,530,725,968.0000","27,964,790,272.0000"
"399974.SZ","国企改革","2016-02-24","1,329.1260","1,329.1420","1,299.5720","1,303.9340","3,137,025,968.0000","34,229,467,392.0000"
"399974.SZ","国企改革","2016-02-25","1,226.5460","1,327.1090","1,220.6580","1,329.1270","3,883,747,568.0000","40,980,141,312.0000"
"399974.SZ","国企改革","2016-02-26","1,234.8940","1,244.1500","1,207.4060","1,226.5460","2,556,093,792.0000","26,224,682,752.0000"
"399974.SZ","国企改革","2016-02-29","1,179.2130","1,229.4350","1,159.6520","1,234.8940","2,636,513,248.0000","26,791,185,152.0000"
"399974.SZ","国企改革","2016-03-01","1,202.4900","1,209.1480","1,169.1220","1,179.2140","2,326,117,904.0000","24,989,495,040.0000"
"399974.SZ","国企改革","2016-03-02","1,263.7860","1,265.4730","1,202.6140","1,202.4900","3,332,607,152.0000","34,668,279,296.0000"
"399974.SZ","国企改革","2016-03-03","1,271.9250","1,287.4340","1,264.7220","1,263.7860","3,580,135,136.0000","38,417,177,088.0000"
"399974.SZ","国企改革","2016-03-04","1,264.9270","1,280.4940","1,238.4880","1,271.9260","3,993,849,680.0000","39,483,565,568.0000"
"399974.SZ","国企改革","2016-03-07","1,285.3040","1,289.4940","1,270.0530","1,264.9270","2,662,269,760.0000","28,812,579,328.0000"
"399974.SZ","国企改革","2016-03-08","1,281.9150","1,282.0820","1,233.9810","1,285.3040","2,912,998,272.0000","29,760,202,752.0000"
"399974.SZ","国企改革","2016-03-09","1,251.5720","1,261.5490","1,238.2800","1,281.9160","2,110,891,776.0000","21,417,501,952.0000"
"399974.SZ","国企改革","2016-03-10","1,228.4190","1,257.3110","1,227.8270","1,251.5730","1,611,615,872.0000","17,436,855,040.0000"
"399974.SZ","国企改革","2016-03-11","1,227.9560","1,234.4880","1,214.0860","1,228.4190","1,482,876,096.0000","15,840,907,520.0000"
"399974.SZ","国企改革","2016-03-14","1,260.7870","1,272.5510","1,238.3400","1,227.9570","2,300,827,408.0000","25,162,197,504.0000"
"399974.SZ","国企改革","2016-03-15","1,258.0130","1,259.8990","1,240.9450","1,260.7880","2,089,271,776.0000","21,178,920,448.0000"
"399974.SZ","国企改革","2016-03-16","1,252.0260","1,264.0230","1,248.9030","1,258.0130","2,161,050,416.0000","21,232,865,024.0000"
"399974.SZ","国企改革","2016-03-17","1,279.2540","1,284.2070","1,252.4790","1,252.0260","2,501,230,368.0000","27,184,684,544.0000"
"399974.SZ","国企改革","2016-03-18","1,309.6520","1,316.3470","1,283.1360","1,279.2550","3,979,384,160.0000","42,070,944,768.0000"
"399974.SZ","国企改革","2016-03-21","1,341.5530","1,347.2890","1,318.3480","1,309.6520","4,531,925,504.0000","48,691,530,240.0000"
"399974.SZ","国企改革","2016-03-22","1,338.8380","1,349.3610","1,323.7870","1,341.5540","3,755,032,736.0000","42,898,572,032.0000"
"399974.SZ","国企改革","2016-03-23","1,343.0180","1,343.9000","1,326.5290","1,338.8390","2,675,692,560.0000","31,312,015,872.0000"
"399974.SZ","国企改革","2016-03-24","1,321.3210","1,343.2550","1,321.3020","1,343.0180","2,848,039,536.0000","33,988,887,808.0000"
"399974.SZ","国企改革","2016-03-25","1,331.9150","1,332.0510","1,314.7290","1,321.3220","2,175,572,816.0000","25,972,065,536.0000"
"399974.SZ","国企改革","2016-03-28","1,322.8720","1,348.4860","1,318.4640","1,331.9160","2,400,703,776.0000","29,767,998,464.0000"
"399974.SZ","国企改革","2016-03-29","1,295.3420","1,323.0390","1,287.6910","1,322.8720","2,079,307,088.0000","24,416,366,592.0000"
"399974.SZ","国企改革","2016-03-30","1,332.7700","1,332.7700","1,307.3010","1,295.3430","2,266,524,112.0000","26,855,770,624.0000"
"399974.SZ","国企改革","2016-03-31","1,336.5500","1,348.3220","1,330.5710","1,332.7700","2,656,627,088.0000","31,099,227,136.0000"
"399974.SZ","国企改革","2016-04-01","1,338.6080","1,340.0710","1,314.7660","1,336.5500","2,601,408,672.0000","27,581,761,024.0000"
"399974.SZ","国企改革","2016-04-05","1,361.2500","1,364.1960","1,331.7460","1,338.6090","3,256,735,216.0000","35,178,605,312.0000"
"399974.SZ","国企改革","2016-04-06","1,361.4440","1,365.8670","1,349.2480","1,361.2500","2,622,678,048.0000","31,019,803,392.0000"
"399974.SZ","国企改革","2016-04-07","1,340.0480","1,367.8120","1,339.5160","1,361.4450","2,417,269,776.0000","28,461,586,944.0000"
"399974.SZ","国企改革","2016-04-08","1,328.0680","1,334.2850","1,314.4090","1,340.0490","2,273,972,816.0000","26,779,071,488.0000"
"399974.SZ","国企改革","2016-04-11","1,350.5310","1,357.7500","1,337.1050","1,328.0690","2,519,276,160.0000","29,240,555,776.0000"
"399974.SZ","国企改革","2016-04-12","1,344.3540","1,352.6450","1,333.1960","1,350.5320","1,875,988,544.0000","22,040,585,216.0000"
"399974.SZ","国企改革","2016-04-13","1,363.1340","1,379.5250","1,352.6020","1,344.3540","3,711,672,400.0000","42,725,728,768.0000"
"399974.SZ","国企改革","2016-04-14","1,370.4940","1,372.6240","1,357.8660","1,363.1340","2,576,415,072.0000","28,303,557,888.0000"
"399974.SZ","国企改革","2016-04-15","1,365.4830","1,373.7290","1,359.9690","1,370.4950","2,308,557,008.0000","24,872,640,512.0000"
"399974.SZ","国企改革","2016-04-18","1,341.0880","1,358.6600","1,337.6360","1,365.4830","2,016,501,792.0000","22,677,524,992.0000"
"399974.SZ","国企改革","2016-04-19","1,343.1210","1,350.5060","1,334.1370","1,341.0880","1,638,980,816.0000","18,941,668,096.0000"
"399974.SZ","国企改革","2016-04-20","1,298.3400","1,349.4040","1,270.3000","1,343.1210","3,231,308,832.0000","35,737,025,024.0000"
"399974.SZ","国企改革","2016-04-21","1,287.4870","1,306.3380","1,285.1850","1,298.3400","2,119,671,600.0000","23,688,499,456.0000"
"399974.SZ","国企改革","2016-04-22","1,290.2420","1,290.5400","1,275.0970","1,287.4870","1,529,574,992.0000","16,623,278,336.0000"
